Ciência da Computação,2018/1,20181904**844,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,8.1,91.18,1,4
Ciência da Computação,2018/1,20181904**330,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,8.7,97.06,1,4
Ciência da Computação,2018/1,20181904**135,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,7.4,91.18,1,4
Ciência da Computação,2018/1,20181904**518,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,6.0,97.06,1,4
Ciência da Computação,2018/1,20181904**607,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,6.9,91.18,1,4
Ciência da Computação,2018/1,20181904**615,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,7.0,94.12,1,4
Ciência da Computação,2018/1,20181904**666,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,7.3,94.12,2,8
Ciência da Computação,2018/1,20181904**836,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,0.0,44.12,2,8
Ciência da Computação,2018/1,20181904**470,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,6.3,61.76,2,8
Ciência da Computação,2018/1,20181904**143,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,8.1,85.29,2,8
Ciência da Computação,2018/1,20181904**798,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,6.8,91.18,2,8
Ciência da Computação,2018/1,20181904**844,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,8.1,91.18,2,8
Ciência da Computação,2018/1,20181904**330,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,8.7,97.06,2,8
Ciência da Computação,2018/1,20181904**135,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,7.4,91.18,2,8
Ciência da Computação,2018/1,20181904**518,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,6.0,97.06,2,8
Ciência da Computação,2018/1,20181904**607,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,6.9,91.18,2,8
Ciência da Computação,2018/1,20181904**615,2023/2,COMPUTAÇÃO GRÁFICA,Sexta-feira,15:25:00,17:25:00,7.0,94.12,2,8
Ciência da Computação,2018/1,20181904**666,2023/2,CONSTRUÇÃO DE SOFTWARE,Quarta-feira,20:40:00,22:40:00,7.8,98.04,1,6
Ciência da Computação,2018/1,20181904**607,2023/2,CONSTRUÇÃO DE SOFTWARE,Quarta-feira,20:40:00,22:40:00,7.8,92.16,1,6
Ciência da Computação,2018/1,20181904**615,2023/2,CONSTRUÇÃO DE SOFTWARE,Quarta-feira,20:40:00,22:40:00,7.8,98.04,1,6
Ciência da Computação,2018/1,20181904**666,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,18:30:00,20:30:00,7.8,98.04,2,11
Ciência da Computação,2018/1,20181904**666,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,20:40:00,22:40:00,7.8,98.04,3,17
Ciência da Computação,2018/1,20181904**607,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,18:30:00,20:30:00,7.8,92.16,2,11
Ciência da Computação,2018/1,20181904**607,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,20:40:00,22:40:00,7.8,92.16,3,17
Ciência da Computação,2018/1,20181904**615,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,18:30:00,20:30:00,7.8,98.04,2,11
Ciência da Computação,2018/1,20181904**615,2023/2,CONSTRUÇÃO DE SOFTWARE,Sexta-feira,20:40:00,22:40:00,7.8,98.04,3,17
Ciência da Computação,2018/1,20181904**860,2023/2,ENGENHARIA DE SOFTWARE,Terça-feira,18:30:00,20:30:00,0.0,0.0,1,5
Ciência da Computação,2018/1,20181904**860,2023/2,ENGENHARIA DE SOFTWARE,Sexta-feira,18:30:00,20:30:00,0.0,0.0,2,10
Ciência da Computação,2018/1,20181904**828,2023/2,ESTRUTURAS DE DADOS,Terça-feira,18:30:00,20:30:00,0.0,64.71,1,5
Ciência da Computação,2018/1,20181904**836,2023/2,INTELIGÊNCIA ARTIFICIAL,Quarta-feira,18:30:00,20:30:00,2.1,79.41,1,5
Ciência da Computação,2018/1,20181904**488,2023/2,INTELIGÊNCIA ARTIFICIAL,Quarta-feira,18:30:00,20:30:00,6.2,82.35,1,5
Ciência da Computação,2018/1,20181904**518,2023/2,INTELIGÊNCIA ARTIFICIAL,Quarta-feira,18:30:00,20:30:00,6.0,91.18,1,5
Ciência da Computação,2018/1,20181904**836,2023/2,INTELIGÊNCIA ARTIFICIAL,Sexta-feira,18:30:00,20:30:00,2.1,79.41,2,10
Ciência da Computação,2018/1,20181904**488,2023/2,INTELIGÊNCIA ARTIFICIAL,Sexta-feira,18:30:00,20:30:00,6.2,82.35,2,10
Ciência da Computação,2018/1,20181904**518,2023/2,INTELIGÊNCIA ARTIFICIAL,Sexta-feira,18:30:00,20:30:00,6.0,91.18,2,10
Ciência da Computação,2018/1,20181904**518,2023/2,LABORATÓRIO DE BANCO DE DADOS,Quinta-feira,18:30:00,20:30:00,7.1,41.18,1,5
Ciência da Computação,2018/1,20181904**518,2023/2,LABORATÓRIO DE BANCO DE DADOS,Quinta-feira,20:40:00,22:40:00,7.1,41.18,2,11
Ciência da Computação,2018/1,20181904**828,2023/2,LINGUAGEM DE PROGRAMAÇÃO ORIENTADA A OBJETOS,Sexta-feira,18:30:00,20:30:00,0.3,17.65,1,5
Ciência da Computação,2018/1,20181904**836,2023/2,MÉTODOS NUMÉRICOS,Segunda-feira,07:15:00,09:15:00,0.0,50.0,1,1
