ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,7.2,82.35,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,7.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,INTRODUÇÃO À ADMINISTRAÇÃO,Sábado,14:00:00,18:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,INTRODUÇÃO À ADMINISTRAÇÃO,Sábado,07:00:00,11:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**420,2010/1,INTRODUÇÃO À ADMINISTRAÇÃO,Sábado,14:00:00,18:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,INTRODUÇÃO À ECONOMIA,Terça-feira,19:00:00,21:00:00,1.8,67.65,1.0
INTRODUÇÃO À ECONOMIA,Quarta-feira,19:00:00,21:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,INTRODUÇÃO A SISTEMAS DIGITAIS,EAD,,,1.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**195,2010/1,MATEMÁTICA I,Sexta-feira,14:00:00,18:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**195,2010/1,PESQUISA DE MARKETING,Segunda-feira,18:30:00,22:30:00,7.9,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,PLANEJAMENTO ESTRATÉGICO,Quarta-feira,19:00:00,23:00:00,5.1,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,PLANEJAMENTO ESTRATÉGICO,Quarta-feira,19:00:00,23:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,PROBABILIDADE E ESTATÍSTICA,Segunda-feira,21:00:00,23:00:00,0.0,100.0,1.0
PROBABILIDADE E ESTATÍSTICA,Quinta-feira,19:00:00,21:00:00,,,,,,,
PROBABILIDADE E ESTATÍSTICA,Sexta-feira,21:00:00,23:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,6.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,7.5,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,6.5,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,7.4,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,4.3,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**152,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.2,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.5,100.0,1.0
